ds,y
3/26/2017,15
3/27/2017,5
3/28/2017,21
3/29/2017,9
3/30/2017,6
3/31/2017,8
4/1/2017,13
4/2/2017,19
4/3/2017,15
4/4/2017,7
4/5/2017,3
4/6/2017,6
4/7/2017,6
4/8/2017,9
4/9/2017,5
4/10/2017,11
4/11/2017,4
4/12/2017,9
4/13/2017,6
4/14/2017,3
4/15/2017,4
4/16/2017,6
4/17/2017,2
4/18/2017,5
4/19/2017,2
4/20/2017,3
4/21/2017,0
4/22/2017,5
4/23/2017,2
4/24/2017,0
4/25/2017,2
4/26/2017,1
4/27/2017,3
4/28/2017,1
4/29/2017,2
4/30/2017,2
5/1/2017,0
5/2/2017,0
5/3/2017,1
5/4/2017,3
5/5/2017,2
5/6/2017,1
5/7/2017,1
5/8/2017,4
5/9/2017,3
5/10/2017,0
5/11/2017,0
5/12/2017,0
5/13/2017,0
5/14/2017,2
5/15/2017,0
5/16/2017,0
5/17/2017,1
5/18/2017,0
5/19/2017,0
5/20/2017,0
5/21/2017,0
5/22/2017,0
5/23/2017,0
5/24/2017,0
5/25/2017,0
5/26/2017,1
5/27/2017,1
5/28/2017,0
5/29/2017,0
5/30/2017,0
5/31/2017,0
6/1/2017,0
6/2/2017,0
6/3/2017,1
6/4/2017,1
6/5/2017,0
6/6/2017,1
6/7/2017,0
6/8/2017,0
6/9/2017,0
6/10/2017,2
6/11/2017,0
6/12/2017,0
6/13/2017,0
6/14/2017,0
6/15/2017,0
6/16/2017,0
6/17/2017,0
6/18/2017,0
6/19/2017,0
6/20/2017,0
6/21/2017,0
6/22/2017,0
6/23/2017,0
6/24/2017,0
6/25/2017,2
6/26/2017,1
6/27/2017,0
6/28/2017,0
6/29/2017,0
6/30/2017,0
7/1/2017,0
7/2/2017,0
7/3/2017,0
7/4/2017,0
7/5/2017,2
7/6/2017,0
7/7/2017,0
7/8/2017,0
7/9/2017,0
7/10/2017,0
7/11/2017,0
7/12/2017,0
7/13/2017,0
7/14/2017,0
7/15/2017,0
7/16/2017,0
7/17/2017,0
7/18/2017,0
7/19/2017,0
7/20/2017,0
7/21/2017,0
7/22/2017,0
7/23/2017,0
7/24/2017,0
7/25/2017,0
7/26/2017,0
7/27/2017,0
7/28/2017,0
7/29/2017,0
7/30/2017,0
7/31/2017,1
8/1/2017,0
8/2/2017,0
8/3/2017,0
8/4/2017,1
8/5/2017,0
8/6/2017,1
8/7/2017,0
8/8/2017,0
8/9/2017,0
8/10/2017,0
8/11/2017,0
8/12/2017,0
8/13/2017,0
8/14/2017,0
8/15/2017,0
8/16/2017,0
8/17/2017,0
8/18/2017,0
8/19/2017,0
8/20/2017,0
8/21/2017,0
8/22/2017,0
8/23/2017,0
8/24/2017,0
8/25/2017,0
8/26/2017,1
8/27/2017,2
8/28/2017,0
8/29/2017,0
8/30/2017,0
8/31/2017,0
9/1/2017,0
9/2/2017,0
9/3/2017,0
9/4/2017,0
9/5/2017,3
9/6/2017,0
9/7/2017,0
9/8/2017,0
9/9/2017,0
9/10/2017,0
9/11/2017,0
9/12/2017,0
9/13/2017,0
9/14/2017,0
9/15/2017,1
9/16/2017,0
9/17/2017,0
9/18/2017,0
9/19/2017,0
9/20/2017,0
9/21/2017,2
9/22/2017,2
9/23/2017,0
9/24/2017,0
9/25/2017,0
9/26/2017,0
9/27/2017,2
9/28/2017,0
9/29/2017,0
9/30/2017,0
10/1/2017,0
10/2/2017,1
10/3/2017,0
10/4/2017,0
10/5/2017,1
10/6/2017,1
10/7/2017,0
10/8/2017,0
10/9/2017,0
10/10/2017,0
10/11/2017,0
10/12/2017,0
10/13/2017,0
10/14/2017,1
10/15/2017,0
10/16/2017,1
10/17/2017,2
10/18/2017,0
10/19/2017,0
10/20/2017,1
10/21/2017,1
10/22/2017,0
10/23/2017,0
10/24/2017,0
10/25/2017,4
10/26/2017,0
10/27/2017,1
10/28/2017,2
10/29/2017,1
10/30/2017,2
10/31/2017,1
11/1/2017,1
11/2/2017,2
11/3/2017,0
11/4/2017,3
11/5/2017,2
11/6/2017,2
11/7/2017,0
11/8/2017,1
11/9/2017,0
11/10/2017,1
11/11/2017,0
11/12/2017,0
11/13/2017,1
11/14/2017,1
11/15/2017,2
11/16/2017,4
11/17/2017,0
11/18/2017,2
11/19/2017,2
11/20/2017,1
11/21/2017,0
11/22/2017,0
11/23/2017,0
11/24/2017,2
11/25/2017,3
11/26/2017,5
11/27/2017,0
11/28/2017,2
11/29/2017,4
11/30/2017,1
12/1/2017,1
12/2/2017,3
12/3/2017,3
12/4/2017,5
12/5/2017,3
12/6/2017,0
12/7/2017,1
12/8/2017,5
12/9/2017,5
12/10/2017,2
12/11/2017,3
12/12/2017,8
12/13/2017,3
12/14/2017,14
12/15/2017,10
12/16/2017,8
12/17/2017,15
12/18/2017,10
12/19/2017,18
12/20/2017,15
12/21/2017,10
12/22/2017,27
12/23/2017,32
12/24/2017,27
12/25/2017,44
12/26/2017,42
12/27/2017,44
12/28/2017,34
12/29/2017,37
12/30/2017,41
12/31/2017,29
1/1/2018,39
1/2/2018,43
1/3/2018,53
1/4/2018,34
1/5/2018,33
1/6/2018,36
1/7/2018,28
1/8/2018,38
1/9/2018,39
1/10/2018,46
1/11/2018,41
1/12/2018,27
1/13/2018,42
1/14/2018,41
1/15/2018,33
1/16/2018,36
1/17/2018,37
1/18/2018,36
1/19/2018,42
1/20/2018,40
1/21/2018,64
1/22/2018,45
1/23/2018,46
1/24/2018,33
1/25/2018,28
1/26/2018,43
1/27/2018,38
1/28/2018,54
1/29/2018,40
1/30/2018,39
1/31/2018,38
2/1/2018,34
2/2/2018,34
2/3/2018,37
2/4/2018,41
2/5/2018,34
2/6/2018,23
2/7/2018,25
2/8/2018,31
2/9/2018,22
2/10/2018,43
2/11/2018,53
2/12/2018,28
2/13/2018,31
2/14/2018,37
2/15/2018,23
2/16/2018,29
2/17/2018,25
2/18/2018,43
2/19/2018,43
2/20/2018,27
2/21/2018,24
2/22/2018,12
2/23/2018,18
2/24/2018,20
2/25/2018,27
2/26/2018,15
2/27/2018,16
2/28/2018,14
3/1/2018,12
3/2/2018,21
3/3/2018,7
3/4/2018,26
3/5/2018,17
3/6/2018,19
3/7/2018,24
3/8/2018,15
3/9/2018,16
3/10/2018,19
3/11/2018,13
3/12/2018,16
3/13/2018,15
3/14/2018,17
3/15/2018,11
3/16/2018,10
3/17/2018,13
3/18/2018,23
3/19/2018,22
3/20/2018,27
3/21/2018,16
3/22/2018,15
3/23/2018,21
3/24/2018,21
3/25/2018,23
3/26/2018,28
3/27/2018,28
3/28/2018,16
3/29/2018,22
3/30/2018,26
3/31/2018,13
4/1/2018,20
4/2/2018,10
4/3/2018,14
4/4/2018,9
4/5/2018,10
4/6/2018,15
4/7/2018,17
4/8/2018,10
4/9/2018,10
4/10/2018,12
4/11/2018,14
4/12/2018,16
4/13/2018,12
4/14/2018,5
4/15/2018,10
4/16/2018,5
4/17/2018,7
4/18/2018,10
4/19/2018,18
4/20/2018,7
4/21/2018,9
4/22/2018,4
4/23/2018,6
4/24/2018,6
4/25/2018,10
4/26/2018,8
4/27/2018,5
4/28/2018,4
4/29/2018,4
4/30/2018,11
5/1/2018,11
5/2/2018,5
5/3/2018,2
5/4/2018,6
5/5/2018,7
5/6/2018,4
5/7/2018,5
5/8/2018,4
5/9/2018,2
5/10/2018,2
5/11/2018,3
5/12/2018,3
5/13/2018,1
5/14/2018,2
5/15/2018,1
5/16/2018,2
5/17/2018,0
5/18/2018,0
5/19/2018,0
5/20/2018,1
5/21/2018,0
5/22/2018,2
5/23/2018,0
5/24/2018,1
5/25/2018,0
5/26/2018,0
5/27/2018,0
5/28/2018,0
5/29/2018,0
5/30/2018,1
5/31/2018,0
6/1/2018,0
6/2/2018,0
6/3/2018,0
6/4/2018,0
6/5/2018,0
6/6/2018,0
6/7/2018,0
6/8/2018,0
6/9/2018,0
6/10/2018,0
6/11/2018,0
6/12/2018,0
6/13/2018,0
6/14/2018,0
6/15/2018,0
6/16/2018,0
6/17/2018,0
6/18/2018,0
6/19/2018,0
6/20/2018,0
6/21/2018,0
6/22/2018,0
6/23/2018,0
6/24/2018,0
6/25/2018,0
6/26/2018,0
6/27/2018,0
6/28/2018,0
6/29/2018,0
6/30/2018,0
7/1/2018,0
7/2/2018,0
7/3/2018,0
7/4/2018,0
7/5/2018,0
7/6/2018,0
7/7/2018,0
7/8/2018,0
7/9/2018,0
7/10/2018,0
7/11/2018,2
7/12/2018,1
7/13/2018,0
7/14/2018,0
7/15/2018,0
7/16/2018,0
7/17/2018,0
7/18/2018,0
7/19/2018,0
7/20/2018,0
7/21/2018,0
7/22/2018,0
7/23/2018,0
7/24/2018,0
7/25/2018,0
7/26/2018,0
7/27/2018,0
7/28/2018,0
7/29/2018,0
7/30/2018,0
7/31/2018,0
8/1/2018,0
8/2/2018,0
8/3/2018,0
8/4/2018,0
8/5/2018,0
8/6/2018,0
8/7/2018,0
8/8/2018,0
8/9/2018,1
8/10/2018,0
8/11/2018,0
8/12/2018,0
8/13/2018,1
8/14/2018,0
8/15/2018,1
8/16/2018,0
8/17/2018,0
8/18/2018,0
8/19/2018,0
8/20/2018,0
8/21/2018,0
8/22/2018,0
8/23/2018,0
8/24/2018,0
8/25/2018,0
8/26/2018,0
8/27/2018,0
8/28/2018,0
8/29/2018,0
8/30/2018,0
8/31/2018,0
9/1/2018,0
9/2/2018,0
9/3/2018,0
9/4/2018,2
9/5/2018,0
9/6/2018,0
9/7/2018,1
9/8/2018,0
9/9/2018,0
9/10/2018,1
9/11/2018,0
9/12/2018,0
9/13/2018,0
9/14/2018,0
9/15/2018,0
9/16/2018,0
9/17/2018,4
9/18/2018,2
9/19/2018,0
9/20/2018,0
9/21/2018,0
9/22/2018,0
9/23/2018,0
9/24/2018,0
9/25/2018,0
9/26/2018,0
9/27/2018,0
9/28/2018,0
9/29/2018,0
9/30/2018,0
10/1/2018,0
10/2/2018,0
10/3/2018,2
10/4/2018,0
10/5/2018,0
10/6/2018,0
10/7/2018,0
10/8/2018,0
10/9/2018,0
10/10/2018,0
10/11/2018,0
10/12/2018,0
10/13/2018,0
10/14/2018,0
10/15/2018,0
10/16/2018,0
10/17/2018,0
10/18/2018,0
10/19/2018,0
10/20/2018,2
10/21/2018,0
10/22/2018,2
10/23/2018,0
10/24/2018,1
10/25/2018,0
10/26/2018,0
10/27/2018,0
10/28/2018,0
10/29/2018,0
10/30/2018,0
10/31/2018,0
11/1/2018,0
11/2/2018,1
11/3/2018,1
11/4/2018,0
11/5/2018,1
11/6/2018,0
11/7/2018,0
11/8/2018,0
11/9/2018,2
11/10/2018,3
11/11/2018,0
11/12/2018,2
11/13/2018,0
11/14/2018,0
11/15/2018,2
11/16/2018,2
11/17/2018,1
11/18/2018,1
11/19/2018,2
11/20/2018,2
11/21/2018,3
11/22/2018,5
11/23/2018,1
11/24/2018,2
11/25/2018,2
11/26/2018,1
11/27/2018,3
11/28/2018,3
11/29/2018,2
11/30/2018,1
12/1/2018,1
12/2/2018,3
12/3/2018,3
12/4/2018,1
12/5/2018,1
12/6/2018,1
12/7/2018,0
12/8/2018,5
12/9/2018,9
12/10/2018,5
12/11/2018,4
12/12/2018,9
12/13/2018,9
12/14/2018,5
12/15/2018,6
12/16/2018,6
12/17/2018,5
12/18/2018,6
12/19/2018,12
12/20/2018,11
12/21/2018,9
12/22/2018,15
12/23/2018,15
12/24/2018,19
12/25/2018,22
12/26/2018,13
12/27/2018,23
12/28/2018,20
12/29/2018,8
12/30/2018,16
12/31/2018,19
1/1/2019,13
1/2/2019,14
1/3/2019,20
1/4/2019,10
1/5/2019,11
1/6/2019,17
1/7/2019,12
1/8/2019,16
1/9/2019,14
1/10/2019,9
1/11/2019,14
1/12/2019,7
1/13/2019,25
1/14/2019,16
1/15/2019,12
1/16/2019,12
1/17/2019,21
1/18/2019,24
1/19/2019,15
1/20/2019,13
1/21/2019,29
1/22/2019,24
1/23/2019,27
1/24/2019,18
1/25/2019,17
1/26/2019,18
1/27/2019,27
1/28/2019,9
1/29/2019,22
1/30/2019,12
1/31/2019,19
2/1/2019,22
2/2/2019,16
2/3/2019,15
2/4/2019,13
2/5/2019,13
2/6/2019,22
2/7/2019,10
2/8/2019,10
2/9/2019,19
2/10/2019,18
2/11/2019,22
2/12/2019,20
2/13/2019,18
2/14/2019,20
2/15/2019,21
2/16/2019,14
2/17/2019,25
2/18/2019,28
2/19/2019,26
2/20/2019,14
2/21/2019,17
2/22/2019,28
2/23/2019,32
2/24/2019,33
2/25/2019,26
2/26/2019,27
2/27/2019,29
2/28/2019,25
3/1/2019,25
3/2/2019,27
3/3/2019,38
3/4/2019,23
3/5/2019,37
3/6/2019,24
3/7/2019,30
3/8/2019,29
3/9/2019,40
3/10/2019,47
3/11/2019,23
3/12/2019,31
3/13/2019,30
3/14/2019,29
3/15/2019,23
3/16/2019,31
3/17/2019,38
3/18/2019,31
3/19/2019,28
3/20/2019,29
3/21/2019,32
3/22/2019,18
3/23/2019,26
3/24/2019,20
3/25/2019,20
3/26/2019,18
3/27/2019,26
3/28/2019,17
3/29/2019,17
3/30/2019,18
3/31/2019,22
4/1/2019,23
4/2/2019,9
4/3/2019,13
4/4/2019,18
4/5/2019,10
4/6/2019,26
4/7/2019,10
4/8/2019,12
4/9/2019,9
4/10/2019,9
4/11/2019,14
4/12/2019,8
4/13/2019,8
4/14/2019,8
4/15/2019,8
4/16/2019,17
4/17/2019,13
4/18/2019,4
4/19/2019,8
4/20/2019,5
4/21/2019,5
4/22/2019,6
4/23/2019,10
4/24/2019,5
4/25/2019,5
4/26/2019,11
4/27/2019,10
4/28/2019,6
4/29/2019,5
4/30/2019,8
5/1/2019,6
5/2/2019,4
5/3/2019,2
5/4/2019,5
5/5/2019,4
5/6/2019,3
5/7/2019,4
5/8/2019,7
5/9/2019,5
5/10/2019,3
5/11/2019,4
5/12/2019,4
5/13/2019,1
5/14/2019,4
5/15/2019,4
5/16/2019,4
5/17/2019,0
5/18/2019,0
5/19/2019,4
5/20/2019,3
5/21/2019,1
5/22/2019,1
5/23/2019,2
5/24/2019,2
5/25/2019,1
5/26/2019,2
5/27/2019,0
5/28/2019,1
5/29/2019,3
5/30/2019,2
5/31/2019,0
6/1/2019,0
6/2/2019,1
6/3/2019,1
6/4/2019,1
6/5/2019,0
6/6/2019,0
6/7/2019,0
6/8/2019,0
6/9/2019,0
6/10/2019,0
6/11/2019,0
6/12/2019,0
6/13/2019,0
6/14/2019,0
6/15/2019,0
6/16/2019,0
6/17/2019,0
6/18/2019,0
6/19/2019,0
6/20/2019,1
6/21/2019,0
6/22/2019,1
6/23/2019,1
6/24/2019,0
6/25/2019,0
6/26/2019,0
6/27/2019,0
6/28/2019,0
6/29/2019,0
6/30/2019,0
7/1/2019,1
7/2/2019,0
7/3/2019,0
7/4/2019,0
7/5/2019,0
7/6/2019,0
7/7/2019,0
7/8/2019,0
7/9/2019,0
7/10/2019,0
7/11/2019,0
7/12/2019,0
7/13/2019,0
7/14/2019,0
7/15/2019,0
7/16/2019,0
7/17/2019,0
7/18/2019,2
7/19/2019,0
7/20/2019,0
7/21/2019,1
7/22/2019,0
7/23/2019,0
7/24/2019,0
7/25/2019,0
7/26/2019,2
7/27/2019,1
7/28/2019,0
7/29/2019,0
7/30/2019,0
7/31/2019,0
8/1/2019,0
8/2/2019,0
8/3/2019,0
8/4/2019,0
8/5/2019,0
8/6/2019,0
8/7/2019,0
8/8/2019,0
8/9/2019,0
8/10/2019,0
8/11/2019,0
8/12/2019,0
8/13/2019,0
8/14/2019,0
8/15/2019,0
8/16/2019,0
8/17/2019,0
8/18/2019,0
8/19/2019,0
8/20/2019,0
8/21/2019,0
8/22/2019,0
8/23/2019,0
8/24/2019,0
8/25/2019,0
8/26/2019,0
8/27/2019,0
8/28/2019,0
8/29/2019,1
8/30/2019,0
8/31/2019,0
9/1/2019,0
9/2/2019,0
9/3/2019,3
9/4/2019,0
9/5/2019,0
9/6/2019,0
9/7/2019,0
9/8/2019,0
9/9/2019,0
9/10/2019,0
9/11/2019,0
9/12/2019,0
9/13/2019,0
9/14/2019,0
9/15/2019,0
9/16/2019,0
9/17/2019,1
9/18/2019,0
9/19/2019,0
9/20/2019,0
9/21/2019,0
9/22/2019,0
9/23/2019,1
9/24/2019,0
9/25/2019,0
9/26/2019,0
9/27/2019,0
9/28/2019,0
9/29/2019,0
9/30/2019,0
10/1/2019,1
10/2/2019,0
10/3/2019,1
10/4/2019,0
10/5/2019,0
10/6/2019,2
10/7/2019,0
10/8/2019,1
10/9/2019,1
10/10/2019,0
10/11/2019,0
10/12/2019,1
10/13/2019,0
10/14/2019,0
10/15/2019,1
10/16/2019,0
10/17/2019,0
10/18/2019,1
10/19/2019,0
10/20/2019,0
10/21/2019,1
10/22/2019,2
10/23/2019,0
10/24/2019,0
10/25/2019,0
10/26/2019,2
10/27/2019,1
10/28/2019,1
10/29/2019,1
10/30/2019,2
10/31/2019,0
11/1/2019,1
11/2/2019,2
11/3/2019,3
11/4/2019,0
11/5/2019,3
11/6/2019,0
11/7/2019,2
11/8/2019,1
11/9/2019,0
11/10/2019,0
11/11/2019,3
11/12/2019,1
11/13/2019,1
11/14/2019,0
11/15/2019,2
11/16/2019,2
11/17/2019,7
11/18/2019,1
11/19/2019,2
11/20/2019,4
11/21/2019,2
11/22/2019,2
11/23/2019,4
11/24/2019,10
11/25/2019,5
11/26/2019,7
11/27/2019,4
11/28/2019,9
11/29/2019,13
11/30/2019,10
12/1/2019,4
12/2/2019,9
12/3/2019,13
12/4/2019,13
12/5/2019,14
12/6/2019,14
12/7/2019,14
12/8/2019,16
12/9/2019,11
12/10/2019,9
12/11/2019,16
12/12/2019,14
12/13/2019,10
12/14/2019,8
12/15/2019,24
12/16/2019,16
12/17/2019,28
12/18/2019,23
12/19/2019,23
12/20/2019,24
12/21/2019,35
12/22/2019,49
12/23/2019,45
12/24/2019,46
12/25/2019,59
12/26/2019,63
12/27/2019,59
12/28/2019,53
12/29/2019,51
12/30/2019,40
12/31/2019,32
